tensor(0.6656, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6616, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5693, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6820, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6471, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6136, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6967, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6656, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6934, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6406, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6238, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6849, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6578, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6618, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6599, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6705, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6999, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6468, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6794, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6763, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6303, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6937, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6738, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6934, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6463, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6474, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7241, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6814, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7104, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7224, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6934, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5829, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6700, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6666, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6644, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5816, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7274, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6655, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6443, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6709, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6348, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5687, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6994, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6862, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6785, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7304, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6547, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6853, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6608, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7399, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6622, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6115, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7513, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6719, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6647, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6513, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6820, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6573, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7148, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6788, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7104, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6739, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7259, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6229, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6481, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7019, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6546, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6739, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6604, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6565, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6546, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7733, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7128, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6689, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7664, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6116, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7244, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6358, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6761, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6807, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6316, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6881, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6828, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6898, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6183, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6852, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6672, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7227, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6782, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6921, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6053, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6936, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6750, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6938, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6234, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7058, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6204, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7411, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7182, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6711, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6438, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6590, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6712, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7444, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6825, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6673, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6974, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6605, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5765, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6677, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6861, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6684, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7150, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7213, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6746, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6122, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6872, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7055, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7267, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6865, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6992, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6184, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6541, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6408, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6432, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6726, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6487, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6569, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6120, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6512, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7408, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6526, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6267, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7607, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7453, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6871, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6400, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7417, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7152, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6439, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7914, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6281, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6924, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7051, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6553, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7390, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6841, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6342, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7039, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7309, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6656, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7040, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7023, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7610, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6631, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5549, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7761, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6395, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6716, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6698, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6588, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6591, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7023, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7441, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6946, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6645, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6763, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6138, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6878, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7000, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6814, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6480, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6934, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6544, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6364, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6748, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6814, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6612, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5931, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6330, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6598, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7084, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6297, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6499, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6776, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6873, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6471, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6397, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6644, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7352, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6582, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7341, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6239, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6526, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6831, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6687, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6865, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7112, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6936, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6615, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6845, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6493, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6677, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6731, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6359, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6412, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7420, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6540, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6220, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6800, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6892, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6868, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6972, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6249, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7097, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6071, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6410, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7187, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6818, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6753, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7115, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6756, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6830, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6742, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6370, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6526, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6533, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6890, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6886, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6928, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6673, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6670, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6639, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6756, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6492, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6823, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6493, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6864, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7467, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6341, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6403, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7059, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6239, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6484, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6999, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6754, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6991, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6428, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7078, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6319, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6995, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6965, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6609, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6383, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6855, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6875, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7240, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6876, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6544, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6362, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7861, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6645, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6361, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7006, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5821, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6819, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6427, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6866, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6369, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6885, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6826, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6914, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6643, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6529, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6222, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6884, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6753, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6699, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6213, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6460, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6696, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6106, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6828, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6058, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7430, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6611, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7021, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6604, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7110, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6583, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6730, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6406, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6670, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6795, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7055, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7183, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6886, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6292, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6854, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6742, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6542, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7028, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7003, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6556, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6896, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6797, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6929, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7343, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6976, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6527, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7189, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6960, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7038, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6546, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6650, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6835, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6934, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6469, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7121, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6622, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6332, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6813, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6740, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6541, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6838, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6985, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6480, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5967, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6616, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6747, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7325, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7277, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6440, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5947, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7287, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7594, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6816, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6334, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6138, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6431, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6677, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6925, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6788, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6489, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7166, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6384, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6539, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7035, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7058, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6709, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6123, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6930, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6613, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6888, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6815, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7308, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6874, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6123, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6646, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6465, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6307, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6207, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6959, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7174, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6696, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6159, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6947, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6810, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6341, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7161, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7196, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6326, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6779, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6751, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6511, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6424, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7071, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7008, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6544, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6337, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6740, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6629, device='cuda:0', grad_fn=<AddBackward0>)
